x,y
42.699413,48.674922
43.083559,48.859995
42.595243,49.975401
43.089449,49.335126
42.642099,48.776206
41.910469,51.199620
42.221886,50.529231
43.186322,50.062403
42.403391,52.351684
43.305843,53.705143
43.474016,33.579332
42.931412,34.679278
43.935901,35.199306
43.372975,35.290558
44.226383,37.950403
43.039043,36.925603
43.911024,38.327118
42.935833,38.527620
43.533906,39.415120
44.419225,39.208594
43.237194,40.910500
43.065255,39.836725
43.575380,39.969390
42.931042,40.987176
43.037795,42.115306
44.275194,41.080754
43.184531,42.113863
44.242583,43.664974
42.964152,42.999752
43.853076,44.253312
43.048987,43.959693
44.305053,44.785119
43.230526,44.826464
42.782851,45.294935
43.604550,45.598010
42.964380,45.659929
43.321954,45.657884
43.576518,46.149688
43.511482,46.590910
43.698733,45.633576
42.835350,47.026838
43.688085,47.811612
43.146526,46.836034
43.092231,47.502555
44.334838,47.720090
43.461028,47.569944
44.340812,48.777086
43.163398,48.584302
42.535223,48.279454
43.730699,48.537891
43.441170,49.778932
43.640517,48.792757
43.598141,49.168405
44.102073,49.435305
43.534179,50.063601
43.850505,50.201646
43.710897,51.448680
43.102918,52.811341
43.646256,52.697361
44.947011,34.039162
44.894510,34.787713
43.702500,34.928368
44.139895,35.750111
44.403679,37.362674
44.572986,37.967749
44.822864,38.999726
44.961806,40.088442
44.427835,40.244771
44.534804,41.480833
45.390717,41.106074
43.680242,41.480922
44.562812,41.000634
43.895988,41.844140
44.094747,42.157799
43.999362,42.130851
44.806246,43.354623
44.481218,41.752232
44.737533,43.132271
44.208005,42.556091
44.875553,43.377793
44.158064,43.581957
45.133229,43.859778
44.775186,44.483807
44.135314,44.129905
44.314508,43.794566
43.990922,43.834186
45.347393,44.566051
43.598825,45.641279
45.052527,44.873270
44.442829,45.919960
44.122651,46.337488
44.305421,44.689446
44.696331,45.768150
44.613265,47.333326
44.647515,46.280536
44.584612,46.099594
44.531564,45.710044
44.860170,46.773950
44.704173,46.211271
43.868170,46.507337
43.807821,47.075245
44.514094,48.478335
44.575953,47.036654
44.089193,46.601256
44.484587,48.031501
44.780559,46.589606
43.999205,49.243667
45.090201,47.959783
44.237731,49.587129
44.874269,48.895420
44.302273,49.011566
45.114915,48.892513
43.664918,51.035619
45.003205,50.599236
44.213022,50.070512
44.864307,52.027630
45.356992,53.195216
44.755201,54.204351
44.845557,54.958038
44.843732,53.899006
45.097572,53.867009
44.725996,33.152490
45.599003,35.085444
45.674571,35.410804
46.205456,36.784855
45.393561,36.942681
45.233415,35.774419
45.307131,37.372178
45.619468,37.902526
45.456387,37.627940
45.746124,36.857309
45.689006,37.418123
45.022477,38.742711
44.929953,39.191494
45.378337,39.215637
45.342047,40.306547
45.595718,40.050910
46.176096,39.728779
46.240459,39.802859
45.853299,40.548810
45.304774,41.417919
45.278447,41.986907
44.691432,42.092141
46.364206,42.568164
45.929069,41.647848
45.849035,42.422193
46.247439,41.899202
45.033369,43.316145
44.540688,43.568214
45.066702,43.445818
44.587336,43.816841
45.705564,42.722211
46.303060,44.573751
46.004489,44.155586
44.669886,44.913555
45.598804,43.948740
45.025863,43.780311
45.919659,44.414096
45.829978,45.010088
45.273784,46.268662
45.279875,44.895709
46.242378,45.740646
45.843535,46.204842
45.075445,46.014262
45.974946,46.814565
44.912445,46.831677
45.799587,46.736228
44.715699,46.280385
45.274278,47.614162
45.705128,48.192921
45.175037,47.417863
44.924373,48.240515
44.768364,49.137459
45.458405,49.178639
44.981664,48.183867
44.909567,48.526521
45.055566,49.906090
44.986527,49.682965
45.957226,48.643551
46.385881,49.763651
46.142619,49.394997
45.053688,49.253619
45.002721,50.135916
45.500981,49.877608
45.878339,49.301298
44.784342,51.164082
44.811177,51.121500
45.560383,50.609903
45.447972,50.827133
46.228943,50.500778
45.259014,52.047723
44.736872,51.624442
45.189741,51.997584
45.017463,51.437660
46.337084,51.648649
46.048650,52.208839
44.716710,52.489918
44.571268,52.405716
46.220626,52.324255
45.187713,52.588782
46.212769,52.929673
45.906747,53.482416
46.113432,53.708248
46.144237,55.244707
45.230590,56.372816
46.851753,33.896797
46.315132,35.263189
46.248179,33.648796
45.920872,35.055937
47.326920,35.166231
46.109292,38.755290
47.021011,39.157118
46.847864,38.344410
45.767042,39.087370
46.155507,38.741353
45.729256,38.932819
47.000069,40.327598
47.332642,39.340512
46.565073,39.155045
47.398716,39.256307
46.347945,40.455399
45.955142,40.721481
45.898293,39.899115
47.108838,40.024431
46.459812,39.651839
46.888352,42.053313
45.624096,41.823863
47.133195,41.685307
46.825291,41.657863
47.261441,41.885345
46.177886,43.134553
45.974573,42.861697
47.138981,43.778119
45.645591,43.215011
47.184293,43.221753
46.102702,44.241538
46.242544,43.779412
46.018905,43.880445
45.807893,43.857667
46.961015,44.455570
45.707021,44.287251
46.872179,44.047797
46.832041,44.596335
46.694670,44.808051
46.778507,45.287585
45.692046,45.348924
47.232732,46.523516
46.119216,45.711496
46.903424,47.229025
46.125980,47.906908
47.005237,47.813578
46.336955,47.013444
46.420640,48.030550
45.804133,47.034545
46.684209,48.479954
47.114281,47.901414
46.223244,48.452860
46.187593,48.178176
46.270610,48.483038
46.989192,48.024368
45.549882,48.494353
47.403579,48.884654
46.326605,50.144383
46.032840,48.873375
45.969549,49.330720
46.748962,50.000674
47.429695,49.750819
45.927996,50.127348
46.687943,49.133244
46.589184,49.990606
46.181476,49.869912
46.147010,50.229780
46.312326,50.149502
47.414263,50.714411
46.332609,51.493540
45.927866,51.064468
46.749743,50.851460
46.395233,51.901789
45.985876,51.859724
45.757420,52.081659
47.365591,51.818540
46.056965,52.876264
45.667308,52.214939
45.970157,51.759662
46.405568,52.800385
45.671398,53.954542
46.269663,53.938446
47.032802,53.357618
46.782749,54.892432
46.980736,54.410157
46.626993,53.525211
45.966763,55.110236
46.278357,56.131219
46.132851,56.094474
46.194655,55.032096
46.026758,56.616856
45.765681,57.003841
45.588639,56.396823
45.909464,56.827796
46.207580,56.679005
48.313321,32.806301
47.613134,33.700694
47.802677,33.913613
48.071595,33.901409
47.535833,35.322462
46.634225,34.042876
47.967967,35.585139
47.372740,35.741820
46.600209,35.604151
47.761399,35.919676
47.054373,36.785402
47.860886,36.801979
47.347316,37.234984
47.274773,36.116166
47.183935,37.405400
47.808149,37.869716
46.903851,37.735875
48.133617,37.667991
48.211929,38.730789
47.283380,37.747107
46.836104,38.041142
47.034728,38.064184
47.550720,39.676034
47.746858,41.072280
47.447534,40.030776
47.731738,40.664586
47.631872,41.764601
47.537937,41.428912
48.105467,41.502145
47.558502,41.703141
47.608657,42.912701
47.617633,41.575674
47.977700,42.092044
47.996941,42.931967
47.683628,42.776777
47.878728,42.953006
47.721694,42.962442
48.005624,44.391687
46.821089,44.973329
47.294083,45.754216
48.336177,45.740044
46.752708,47.030638
48.163782,47.075296
47.515251,45.756622
47.795493,46.681827
47.811032,45.842875
46.640491,46.537373
47.683531,46.640294
47.714181,46.900079
48.086014,47.247210
47.145110,47.198425
47.474214,48.237647
46.987558,49.305247
47.670734,47.534009
47.313151,47.972605
47.641644,48.939167
48.024028,49.055082
47.528822,49.009745
46.949594,50.053316
47.666250,48.639132
48.415677,49.476740
48.225842,49.227113
47.380887,50.166696
48.128959,50.191287
46.639578,50.179825
46.893138,50.617780
46.931092,51.394841
48.021066,51.340417
46.755964,51.642876
47.878083,51.809208
47.652802,51.981954
48.181719,52.590504
47.812955,51.774586
47.264852,52.471411
48.231747,52.004982
47.365864,53.567929
47.613106,54.302291
46.938649,54.015743
47.853946,53.560077
47.533879,53.770821
47.432723,54.555294
48.243167,54.480203
48.149854,54.515158
48.127587,53.835018
47.206191,53.801741
47.643173,55.827385
48.299841,55.898975
46.978451,56.036583
47.516752,55.863632
47.561131,57.357246
46.928478,56.322113
47.963558,58.289244
47.644671,57.598818
47.413406,58.141696
48.336966,33.223541
48.935618,34.749397
48.265008,34.084604
47.700997,35.310808
48.418373,34.698100
48.332671,34.894557
47.863366,36.770011
48.199836,35.623026
48.053305,35.866034
48.914967,36.444150
49.290044,38.780091
49.017654,38.870070
48.712502,38.304061
49.287581,39.082939
47.927967,38.125958
49.221262,38.501313
48.340410,39.684190
48.673103,40.253418
47.845088,39.996125
48.800102,40.503742
48.896832,41.151410
48.446631,39.661216
49.133863,40.285599
48.167868,41.706644
47.631540,41.645226
48.878976,40.760156
48.150089,41.597448
48.779309,42.291315
48.444311,42.151869
48.604778,42.086773
48.357763,41.977636
49.454689,43.345946
48.655999,44.363771
48.653055,43.971175
48.763411,43.793491
48.686611,44.044162
49.064334,43.251542
48.752233,42.838252
48.909061,44.646080
48.745064,44.757089
49.365898,44.420719
48.159145,45.801937
48.215781,45.736840
48.100981,45.514480
49.126452,46.555726
48.709338,46.793778
48.737305,46.454210
48.000388,47.206909
49.353459,46.872247
48.399234,47.391132
48.493443,45.596008
47.834126,46.083838
49.024141,48.287216
47.725336,47.491762
48.246747,47.476669
48.875375,47.173176
48.480759,48.332280
48.775590,48.457986
48.019626,48.333603
47.894484,48.257808
49.118802,47.115172
48.653884,48.313248
48.629530,48.863538
48.640120,47.891077
48.843883,48.078517
49.313568,48.919285
49.072786,48.875262
49.350409,48.357657
48.712904,48.574977
48.005003,48.056580
48.225851,49.348980
48.489338,48.214766
49.051838,49.306210
48.454980,48.585009
48.631531,49.365485
48.104487,49.770696
48.214210,49.688796
49.059805,49.457243
48.153957,50.036462
48.993211,51.226909
49.145254,50.539567
48.174651,50.476951
48.430451,50.079058
49.197214,50.843526
48.133770,50.644115
48.153380,49.721227
48.704794,50.870526
48.400202,51.076585
47.791739,51.193020
47.743400,51.416479
49.265158,52.111746
48.069511,51.536139
48.777710,51.792524
48.473753,52.099552
49.027207,51.953780
48.509444,53.996660
48.544670,53.890988
48.431736,53.966913
49.356317,53.036514
47.827845,53.895030
48.772604,53.090799
48.614538,54.953665
48.527597,55.407626
47.565837,54.457426
47.967552,53.705847
49.313174,55.454606
47.658739,55.001933
47.814453,56.621294
47.912190,56.627512
49.268859,55.968097
48.428934,57.121406
48.080406,57.294786
49.024511,57.275931
48.097347,58.407042
48.698766,57.305834
48.017373,57.128475
48.785530,33.885368
49.015010,35.768496
50.426053,35.783432
49.864952,35.852537
50.282800,36.096865
50.059289,36.776681
50.274212,36.676176
50.120670,37.057449
50.217229,37.993632
49.099711,38.668810
50.396451,38.666833
49.591566,39.292862
50.032612,39.374948
49.830394,39.986842
49.625996,40.267908
48.740856,39.635701
49.771288,40.358083
49.725022,40.262328
49.083445,39.927026
49.945192,39.800684
49.062284,40.714951
50.421833,40.468073
48.975889,41.390418
49.087585,42.405321
48.594769,41.705557
49.033605,41.483129
48.619917,41.525751
48.918963,43.194477
48.950458,43.020869
50.135850,44.065677
49.648055,43.977608
50.357132,43.212650
49.117212,43.093016
49.006774,43.602638
48.750187,43.569095
48.505382,43.591062
49.710057,42.972156
50.228501,44.485976
49.291217,43.633317
49.754026,44.551529
50.272696,45.757778
50.256323,46.014936
49.829174,46.090875
49.596900,47.470974
49.557910,47.439253
49.336667,46.635848
49.282872,47.446812
48.980562,45.995859
48.817661,47.146204
49.390929,46.691381
50.051934,47.841529
49.668024,47.471899
49.443128,46.938769
49.166437,48.129503
49.684819,47.396543
50.090352,48.659414
48.598518,48.598941
49.943052,48.366661
50.250410,47.917496
48.751574,48.626876
49.378704,49.263017
48.822975,49.165370
48.925572,49.808527
49.398838,50.236432
49.970491,48.872084
49.159917,50.084161
50.150725,49.334057
50.228028,49.798373
49.108232,49.873187
49.720329,51.021295
48.983917,50.427918
49.873341,50.827894
49.557067,49.831364
50.126878,51.374901
48.595831,51.626380
49.206170,51.802060
49.620480,51.825016
48.826091,51.784097
49.740949,52.127032
49.007475,52.066816
48.845698,52.250114
49.181234,51.950134
48.724015,53.088491
50.200991,53.784620
48.972283,52.681380
49.463185,54.452568
50.252659,53.536912
49.860864,54.052074
50.255462,55.101480
49.647351,54.990867
50.292365,54.014220
49.632447,54.431529
50.129659,54.340960
50.108065,54.099399
48.651460,54.230496
49.429571,55.745091
50.174238,55.060419
49.721440,55.799824
49.223329,57.150824
50.421555,56.505326
48.831678,57.252304
48.638479,57.577870
50.331183,58.318790
50.651663,34.572445
50.213024,35.026065
49.928119,35.965728
49.785733,35.894384
51.101973,37.137049
49.572303,37.646237
51.286327,37.682619
50.221421,38.765047
50.560303,38.410324
50.566277,38.646544
49.773128,40.024917
51.158418,39.735008
50.638591,39.147192
50.877312,39.453332
49.722853,38.928903
49.828705,39.684012
49.985787,39.493152
50.176137,41.003762
50.645584,41.297692
50.713694,40.329929
50.598494,40.545068
50.823275,40.833528
50.005948,41.504854
50.506668,42.358588
50.971530,41.988019
50.756806,42.269542
50.843567,43.028560
51.303200,42.768064
51.284844,42.397963
51.294999,42.625313
50.656011,42.643206
49.703868,43.043485
49.753496,44.191045
50.095820,45.077972
50.998318,44.461680
51.275550,44.711268
50.635051,46.437124
50.501185,45.500544
50.365299,46.347366
50.771620,45.616695
49.883255,47.195798
50.252440,47.150998
49.622631,46.631909
50.466807,46.175661
50.101998,47.046349
51.274933,46.988079
50.574783,48.442604
50.968068,48.356976
50.190830,46.598179
50.443130,48.694344
50.416207,49.175215
49.928831,47.690787
50.601546,48.062076
50.715936,49.368128
50.633640,48.832266
50.678552,48.716314
49.932207,48.163428
50.624609,48.789417
51.228970,48.972339
50.154199,49.280540
51.434270,49.780113
50.852053,48.787509
50.700076,50.008095
49.548029,49.579451
50.857578,49.128844
50.316825,50.462817
50.881321,49.084325
50.683290,48.595581
50.261357,51.193499
50.163614,51.399282
51.001947,50.073048
50.866136,50.506779
50.593956,49.616927
51.183142,50.870887
50.404733,50.219786
51.178327,50.398412
49.688506,50.726391
50.116763,51.165613
50.516315,50.704229
50.484847,51.275238
50.892528,51.132198
49.685214,50.897511
51.404335,51.687695
51.129913,51.767168
50.691770,51.898630
50.431410,51.587869
50.672741,52.170614
50.139410,51.688445
51.328986,52.438181
49.828972,51.840026
51.140106,52.508549
49.857968,54.031143
49.742157,53.485391
49.877259,53.701376
49.679143,53.631432
50.343957,53.826250
50.506509,53.783455
50.138651,54.375261
49.851732,55.016457
50.905796,53.796749
50.733047,54.995490
51.147095,54.994494
51.348419,55.374323
50.785943,55.660857
49.638349,55.009385
50.204363,56.098539
49.602958,56.915823
49.668924,56.018896
50.886239,55.616828
50.132357,56.846094
49.863329,55.758756
51.134580,56.912622
49.725811,56.478446
50.629015,58.417176
50.266127,58.151139
51.086488,33.693674
51.491492,34.989821
52.326769,34.937979
51.963671,35.391823
50.960220,37.316772
51.019799,37.115224
52.154788,37.758468
51.464923,38.435984
51.697107,38.043513
50.861624,38.064468
51.744076,38.081266
51.742648,37.892414
50.771027,38.585835
51.769093,38.263328
50.927085,38.360999
52.157250,39.107171
51.316370,39.608515
50.545723,39.397212
52.176306,40.485865
51.840006,39.621648
52.023106,41.150572
51.900296,41.105428
50.983276,39.961187
50.692134,40.187256
51.528944,40.921861
51.990535,40.316211
50.978748,41.781457
51.253256,43.326380
51.557404,43.122313
52.042119,43.774696
51.376696,43.332418
52.031471,44.688978
51.651670,44.316565
51.408236,43.631321
52.111300,44.215273
51.531583,43.979091
51.318973,45.122319
51.225864,45.614939
51.994838,45.397236
50.663090,46.745423
50.770202,46.579687
51.918921,46.327573
51.786913,46.263628
52.104491,46.179316
52.033115,48.326980
51.385189,48.446801
51.460346,46.636864
50.989262,46.968094
51.333086,47.003036
50.751514,47.563866
51.958634,49.145341
51.180631,47.684398
52.160628,48.348286
52.098357,49.278313
50.922355,47.951008
51.499921,50.010838
50.564516,49.227197
50.578559,49.343591
51.414159,48.652963
51.656812,48.968434
51.284927,49.910587
51.732259,49.158075
51.235043,49.076349
51.207820,49.324515
51.943903,49.815111
50.663265,50.603200
52.193055,50.973710
50.910751,50.699590
50.691596,50.420086
50.756267,51.493272
51.981780,51.565913
51.089537,51.839016
50.758985,53.167249
52.277549,52.207587
51.051830,54.375935
50.704833,53.953526
51.482450,53.656409
51.231264,54.021848
51.951316,54.462755
50.695128,54.547223
51.419807,55.125773
51.547086,53.916172
50.786565,55.440742
51.757938,55.092939
51.323321,54.798307
51.923476,55.047318
51.823275,55.332914
51.955061,55.725898
51.410750,56.201752
50.936123,56.740347
51.111440,57.570125
51.252137,57.764876
50.513441,58.497458
50.544821,59.701767
52.221431,33.343136
53.254434,34.277854
52.087843,34.290016
52.528364,35.328721
52.694852,34.624292
53.278244,36.220412
51.805653,36.082395
52.081433,36.846011
53.034856,37.004341
53.369794,37.441779
51.994880,38.078481
52.567144,39.288821
52.167990,39.408327
52.235225,38.804848
52.402595,39.654263
51.721515,40.980064
52.473509,40.648044
53.069990,41.514596
52.932599,41.636510
51.836418,41.516482
51.762982,41.933867
51.807430,43.196231
51.583148,42.402134
52.488275,42.717399
53.221639,42.993967
52.336934,43.064978
52.792472,42.774159
51.512348,43.494721
52.339684,43.042343
51.711977,44.917767
51.654028,44.379246
52.568858,46.428538
51.928504,45.235632
52.125154,45.119839
51.752033,46.040445
52.971019,45.797769
53.259303,45.278004
53.055340,47.105049
52.387929,46.018951
52.095771,45.936784
51.633883,46.354211
53.273178,46.121752
52.729804,46.554077
52.119565,47.043467
51.802772,48.200070
51.961112,49.162443
52.783001,49.397342
52.530093,48.613682
52.654627,48.220827
51.848823,48.830392
53.055198,49.745598
51.846753,49.514236
51.920220,49.307871
52.832516,50.418386
52.967610,49.538979
53.351517,49.495745
52.606276,50.070650
51.901649,51.105541
52.364272,49.984796
51.732817,49.938648
52.203471,51.409720
52.161303,50.022262
53.367070,50.384836
52.286103,50.314510
52.963957,49.829244
51.948105,51.589437
53.043629,51.668931
51.955641,52.053787
51.550888,52.505693
52.881159,52.284951
52.675698,52.361673
53.051021,52.984217
51.569286,53.332403
52.061108,53.971724
52.547983,53.641535
52.459085,54.739285
51.781427,54.842945
52.417468,54.679625
52.399401,55.771596
52.896562,55.144670
52.662540,55.353675
51.601249,55.858194
52.693691,56.431369
53.340732,56.980520
53.269567,56.119787
51.986379,55.867727
52.159367,57.680187
53.406711,57.566870
52.720887,60.003512
52.518347,60.016916
53.102082,58.716983
51.980126,59.818688
53.899568,33.791789
52.708972,34.740447
53.725171,34.732862
53.130580,35.115701
53.760626,36.301332
53.442281,34.676335
54.219225,36.105095
53.483432,37.328720
54.206189,38.059411
54.382831,37.540089
53.681025,36.994964
53.889918,38.414412
53.164108,37.425846
52.665479,38.330984
52.658759,38.793095
54.270285,38.960666
53.036872,39.994651
53.542023,38.615365
53.677242,40.992072
52.713299,40.076624
52.906040,40.921826
53.860712,41.938420
53.405251,40.752758
53.368809,41.870879
53.229810,41.359463
52.626858,41.157202
54.385505,41.437120
53.781343,42.226691
53.553140,42.189928
54.221480,42.324071
53.121260,41.811314
53.806345,43.280452
53.107887,43.051147
53.901745,42.145337
53.548623,42.850160
53.904774,42.535566
53.866965,43.063607
54.282857,44.019915
53.404341,43.722944
54.047980,42.967652
53.686042,43.028421
53.559089,44.258608
52.833326,44.219132
54.108625,44.073702
53.109007,43.724928
53.662306,44.846834
53.307244,46.112683
53.955905,44.653715
53.042873,46.351800
52.949548,44.788240
53.262339,45.934083
53.016789,45.258944
53.833553,44.824864
52.808159,45.340521
52.850901,46.984573
52.678268,45.982635
53.304578,45.566831
52.640192,46.909216
52.823270,46.042524
54.102261,46.386926
53.077128,48.057864
53.079261,47.794757
53.398088,46.633512
52.599889,48.553104
53.145658,48.554086
53.584081,48.988988
53.419846,48.179636
53.104402,48.479567
53.600560,48.701098
53.002509,47.676803
53.131744,49.202849
53.107793,49.634025
53.746723,49.594085
52.797710,49.069270
53.828529,48.770446
53.091717,49.176883
52.899125,50.868209
52.724622,49.902417
53.746595,50.060700
53.880969,49.965180
53.278401,50.670946
54.017397,50.660385
53.370562,51.441814
52.977853,50.939343
54.214583,50.613884
52.622305,50.365127
54.285151,51.912663
52.629785,51.756501
53.545754,52.402104
53.593074,51.449861
53.591117,51.429923
53.261146,52.921636
53.385239,51.990163
53.129795,51.694050
52.779354,52.424468
54.208833,51.856720
52.920501,53.061594
53.509812,51.794955
53.506205,51.819716
52.616273,52.286515
53.244569,52.160505
53.815173,53.087626
52.720770,53.749419
54.192994,54.126134
52.873427,52.903079
54.052770,54.972736
53.706303,53.705983
53.143433,53.736512
54.096896,54.042675
53.714763,55.190940
54.162054,55.456752
53.787537,55.292244
53.890870,54.727774
53.915882,57.814401
53.900443,57.486788
53.617278,57.755958
54.042570,57.949035
52.853343,59.877357
53.834176,58.856167
52.701015,59.759526
53.469228,60.847512
54.895438,32.972464
54.817157,34.241586
54.275011,34.529080
54.761471,34.659224
55.172061,36.476373
53.684260,37.044273
54.456627,36.421395
54.096155,36.436895
54.775978,38.260305
54.600443,41.320221
53.716757,41.143436
55.270285,41.624052
54.098578,41.539208
54.371481,41.601001
54.983302,41.656487
54.710988,42.380911
54.833689,43.307707
54.655524,43.677639
54.503444,44.195115
53.739100,42.869401
54.047747,44.230009
54.699035,44.647088
54.484904,46.326533
54.327540,44.711717
53.871600,44.993144
54.890150,46.302381
54.667952,46.341872
54.371542,45.758176
54.519716,46.278762
54.132284,46.353945
54.777451,46.610152
54.135345,46.876701
54.274877,46.196522
54.196219,48.292316
54.632269,48.454914
55.400281,47.200747
54.562808,47.880727
54.266584,48.470932
54.706846,49.114597
55.116613,47.776290
55.039363,49.104573
54.180261,49.267804
53.775026,49.297128
54.112244,49.754763
54.494206,48.866717
53.962426,49.553172
54.279648,50.420187
54.390937,51.375517
54.325635,50.654120
54.701140,50.559045
55.206719,49.894046
54.139157,50.180404
54.354452,52.344609
54.547033,51.610944
54.861625,52.315629
54.683105,52.480791
54.907208,52.228018
54.825113,51.234140
54.181390,53.334200
55.201767,53.062390
53.987075,52.717475
55.115045,51.738366
54.984009,52.748456
53.662621,52.826742
55.384397,52.429484
54.170149,52.524231
55.090851,52.518418
55.130766,52.963729
54.445045,52.806306
55.003281,53.495190
54.161991,54.049965
54.919987,52.717145
53.957398,54.784860
55.060090,54.264694
55.020058,54.142997
55.393398,54.189177
53.581814,54.631528
54.755041,55.168117
54.758923,55.179351
54.921018,54.840392
54.344856,55.113922
54.144198,54.703873
55.135764,55.115617
54.220083,57.105523
54.993942,58.434067
55.059446,58.946134
54.773054,33.698251
55.290676,36.446392
55.692321,36.112663
56.285206,36.649912
54.664978,36.817862
55.261256,36.570058
55.245459,37.269603
55.083093,37.849332
56.371453,37.764774
54.937049,38.766807
56.226568,40.459371
56.017605,41.082653
56.146662,41.369025
55.082529,43.407484
55.829834,42.385869
54.761806,43.071502
54.673483,42.591264
55.449371,43.254917
56.232924,41.972815
56.217860,43.844856
55.989871,42.666728
56.433651,43.778376
55.263431,44.232895
55.529781,45.308486
55.067005,45.038048
55.421286,44.315356
56.210106,46.014654
55.618591,45.142106
55.270290,46.187170
55.451266,46.166553
54.689420,45.290801
55.497799,45.949077
56.384141,46.818894
56.334757,46.752277
56.155676,47.173993
56.069467,46.955277
54.932761,47.739573
56.204473,47.891167
55.203563,46.613757
56.078043,47.587705
56.220808,48.951632
55.947988,47.907890
55.667782,48.816650
55.097335,49.206893
56.217912,48.688859
56.242313,48.295220
55.542768,50.453977
54.699775,48.978623
54.920537,49.512167
54.712018,51.052378
55.468250,50.885281
54.710465,50.874485
55.846814,51.374445
56.472350,51.715579
56.281892,51.962599
56.306278,52.807985
56.134508,55.131571
56.245193,54.009095
55.576638,54.756798
55.992480,58.021991
54.991207,59.353522
56.311755,33.602039
57.380200,37.586718
56.373805,41.683883
56.484727,42.454754
57.336956,42.296452
56.565120,41.902559
56.066877,43.244056
55.617020,43.338862
56.114257,43.655578
56.563751,42.582649
55.831382,44.432769
57.048631,44.369352
55.678039,44.859508
55.735538,45.974133
55.795708,45.810599
56.020881,46.391243
56.031517,47.132161
55.904537,45.994295
56.626444,46.285196
56.674702,47.788674
56.425995,48.094835
56.900425,46.935254
56.639247,46.518463
56.947527,47.028207
56.662412,48.360675
55.879990,47.903283
56.268389,48.510102
55.930276,48.750104
56.164058,48.856447
57.303872,49.058144
56.512448,50.112031
56.633449,49.106477
56.500804,49.436919
57.384798,49.893020
57.036074,49.748749
55.560058,50.306965
56.481208,50.461189
57.347623,51.344818
56.815129,51.388329
55.690368,51.845356
57.088986,53.271565
55.874386,52.208176
56.214192,53.423419
56.971284,51.912542
56.732542,52.704364
56.985730,55.027873
56.380825,56.338083
57.275652,56.081969
56.008826,56.241885
57.300278,38.541921
57.779162,40.267460
58.087910,40.028549
57.801322,42.193565
57.875548,43.053001
57.225229,42.656608
57.875631,45.218541
56.600283,44.442999
57.028449,44.297607
57.697666,44.599835
56.897831,44.950483
58.287604,45.215672
56.945380,45.426347
57.079788,46.096798
56.568691,46.342347
57.410634,46.873944
57.469757,47.096282
58.097678,46.827318
57.544194,47.182830
57.653080,47.695750
58.240467,47.249186
57.031906,47.192808
57.587587,48.895113
57.765901,48.609081
57.614671,48.420396
57.710338,48.855053
57.355426,48.395574
57.749472,49.410916
57.234974,48.471967
58.238719,47.965106
57.858444,49.574269
57.970305,49.273299
57.178234,51.270617
56.910556,49.896993
58.205239,50.584724
