x,y
34.023111,35.972656
34.927201,37.007735
35.048079,35.823573
34.284297,35.875278
34.348182,37.148427
34.782454,36.703810
34.935626,36.995747
35.015011,37.193010
34.426126,39.484563
35.171638,37.945602
34.244361,38.257807
34.925091,39.453450
33.788682,40.352112
34.571283,40.777784
33.989585,39.998612
35.082818,40.112601
34.951430,39.696807
34.733226,42.154366
35.095501,41.466433
34.644708,42.261258
35.180070,42.166820
34.756510,41.902096
34.113782,43.201145
33.723631,43.155514
34.213935,43.847995
35.220779,43.321102
34.575181,44.931214
33.979245,45.219567
34.907020,43.923959
34.702133,45.167988
33.878728,45.145300
35.079474,44.565846
34.147253,45.256346
34.104624,46.382897
34.675094,45.803063
34.909279,45.279866
33.640410,45.361514
33.961940,45.906024
34.937646,45.397959
34.362293,46.414084
33.885973,46.077077
34.599145,46.343681
34.189940,45.767897
33.808724,47.183771
34.943562,46.915466
34.123812,48.349031
34.655084,48.213847
33.976838,46.815446
33.733438,47.916597
34.514415,49.761677
34.437736,50.886926
35.468661,29.380188
35.375393,30.572127
35.425014,29.861994
36.070584,31.176633
35.265662,32.056076
35.705237,32.865522
34.953002,33.839581
35.275151,34.049250
34.684382,33.244122
35.647955,35.432204
36.116158,33.723893
34.846159,35.063175
34.731182,36.049212
34.912123,34.735112
35.167888,36.425598
36.005790,37.072532
34.770699,36.143315
35.303889,36.685445
34.843480,36.294338
35.325491,38.211688
35.127725,36.946013
35.194275,37.115075
35.174713,38.009976
35.051777,37.855685
35.833557,38.275312
35.848380,38.497963
35.940576,38.125020
35.199911,40.072501
35.668699,38.894591
35.902001,39.943710
34.742417,39.488588
35.872716,38.871293
34.529513,39.273609
36.078766,38.887273
35.044312,39.433203
35.797597,38.934495
35.344448,40.465927
35.386207,40.200739
36.139888,41.093692
36.100731,41.226094
35.732525,41.297918
35.154924,40.847831
35.277652,41.451808
35.703387,40.594243
35.323025,41.423750
35.985791,41.983332
36.146873,42.082566
34.976808,43.133755
35.044746,42.258272
35.264229,43.652936
34.848510,42.987214
35.923715,43.958627
35.413293,43.184775
35.169398,44.334697
34.612884,43.088846
35.155136,43.818339
36.337198,44.772240
36.187909,43.988633
35.104903,44.128587
35.407505,45.319333
35.367353,43.844557
36.100128,45.035659
36.232439,45.732842
35.133487,45.662251
34.929263,46.121704
35.976120,45.894151
34.778622,46.700686
35.130704,47.202923
35.916757,47.691593
35.084510,47.112569
35.887124,48.264885
34.712353,47.686519
35.179718,49.397239
35.583977,48.920137
35.926117,50.202981
35.710079,50.990502
37.008197,26.418618
36.088998,27.082281
36.441171,28.757610
36.776860,30.040664
35.924993,30.866479
37.130195,32.150943
36.386049,31.530370
36.707432,32.084671
35.708849,33.139160
36.858273,32.641050
36.030084,33.223113
37.113506,33.557725
36.289635,33.947643
36.329116,34.588988
36.169658,36.190671
37.176632,35.329561
37.165054,36.646851
35.999563,36.646137
35.855719,36.961539
35.757051,37.618616
36.705387,37.426704
36.040022,37.215202
36.718375,36.965522
36.004858,37.761003
36.578960,37.151236
36.215761,36.780613
36.814882,37.878821
37.430189,37.138450
36.047250,38.801860
35.742314,37.867992
36.540635,39.059331
36.169366,37.696286
36.549771,38.617975
35.898794,38.399420
36.146151,38.678375
36.890051,39.113862
36.270459,38.818743
35.977866,39.413721
37.322085,40.063143
36.319604,39.501273
35.585605,39.404545
36.383294,40.007165
37.197915,41.060342
37.425880,40.597320
35.759937,39.848371
37.069093,42.082939
36.544967,41.503396
36.053344,42.006754
36.127376,41.309754
36.987073,41.666401
36.826036,42.114200
37.184416,41.852551
36.522040,41.700124
36.885544,42.039279
37.470500,42.365654
37.370943,42.046386
36.347735,42.687091
35.973138,42.817631
35.615606,43.074464
35.801661,43.094575
35.923680,45.165570
36.818467,45.107553
35.894599,45.397272
36.989895,45.302499
36.615161,45.219497
36.239217,46.113530
37.263230,45.237816
35.866626,45.660786
37.166793,45.955265
36.733156,46.530521
35.719054,46.397468
37.138495,48.262542
37.412940,47.801523
36.734645,48.045972
37.017122,46.662213
36.298930,46.588014
36.553958,49.393961
36.345499,49.108604
35.863293,47.885328
36.016436,48.814664
36.720712,48.721511
36.431220,52.671817
35.826095,54.731118
36.781193,55.826991
37.909279,26.136480
36.733960,26.425073
37.167481,27.167864
36.577274,27.434559
37.019065,28.080509
38.285090,27.081639
37.344873,29.335956
36.789979,29.829131
37.314838,29.792709
37.146361,29.586810
37.029163,31.292902
37.426021,31.491500
36.984484,31.150125
37.321277,32.233098
38.307191,32.672680
37.637656,32.523285
37.908367,31.860288
37.695024,31.915476
38.329519,34.432943
36.864209,33.999982
37.469027,35.070769
37.643333,34.619105
37.399747,33.569631
36.612187,35.110770
37.452305,35.927334
36.972230,36.208644
37.849444,35.994371
37.638461,35.523932
36.756648,34.855180
36.613590,36.555459
37.125288,36.365319
37.282492,35.829161
37.546097,37.358509
38.187871,35.984082
37.491578,35.520622
37.363529,36.582820
36.984739,36.195498
36.932132,37.029832
37.358151,37.428317
37.894339,36.870884
36.885284,37.374550
36.627340,37.247739
37.971664,38.136063
37.542043,36.521422
37.532543,37.021434
37.949290,36.888061
37.422712,38.562186
36.824856,38.042868
38.075299,38.084716
36.725931,38.935633
37.819542,39.350727
38.350855,38.437048
37.085400,38.549524
37.987174,38.256281
37.711848,39.504038
38.407572,39.464050
37.379190,39.259580
37.403476,40.344301
38.159861,39.175148
37.622074,39.788023
38.168215,39.802870
37.932780,41.465416
37.030125,40.807602
36.723759,41.180681
37.062902,41.010853
38.347792,42.216001
37.451880,42.328514
38.137780,43.228297
37.626385,43.358041
37.239788,41.998873
37.052368,43.907364
37.276971,43.024324
37.590458,43.056744
37.415395,43.244074
36.917329,44.135421
37.717765,44.364243
37.686352,45.432599
38.482541,44.389522
37.513209,44.663590
38.112284,44.579045
37.934155,46.260779
38.008516,45.067883
36.815620,46.227701
37.204335,46.165385
36.907593,45.881403
36.635719,46.622114
37.694992,45.738482
37.200855,46.241776
37.479396,46.144481
37.850773,46.860493
37.540569,47.870570
36.838073,47.873709
37.438114,47.705087
38.326277,47.102004
36.687900,48.655206
38.395782,49.898634
36.663780,49.424488
36.822984,50.029793
37.929058,50.211589
38.401483,51.913058
38.010629,50.881439
38.102432,52.959664
37.472143,52.969453
37.687852,54.596847
38.222730,54.146285
37.362858,55.220457
36.942858,56.261979
38.111893,56.427966
36.608927,57.276867
37.593350,24.165315
38.077891,24.816175
38.235871,26.076360
38.419331,24.920667
38.052913,26.702958
38.069722,26.537549
38.675998,25.888191
39.312270,27.268255
38.687862,27.791131
38.998728,28.142047
38.427845,27.965852
39.290121,27.554900
38.406464,29.326183
38.501914,29.139218
38.012464,29.430319
38.540435,28.789534
37.683066,29.977555
38.214948,31.092016
37.910012,30.765983
37.752587,31.025628
38.902955,32.150621
38.274156,31.726831
38.387441,33.237436
38.493736,33.498256
37.789289,31.945081
37.845062,32.570899
38.751847,32.339628
39.149377,33.290855
37.701052,32.957026
38.575787,33.345849
37.670951,33.250354
38.670406,33.829212
38.335915,33.582722
37.882299,34.904772
39.164170,35.132815
37.876257,33.806738
37.539427,34.455057
38.723326,34.156163
38.111408,34.856413
39.233413,35.877039
37.903310,36.162689
38.677880,34.658660
38.655958,35.363681
39.059901,35.659239
39.023951,35.219975
38.796646,36.349898
37.711864,36.294043
38.574364,36.831159
38.605342,35.574916
38.390759,36.056422
38.131285,36.739276
38.388843,36.367256
38.891910,36.639564
38.748090,37.889031
38.030621,38.155830
39.428025,37.163296
38.148644,37.184273
37.546227,37.656095
37.583875,38.452447
38.301239,38.687634
38.056920,38.651177
39.168669,38.766215
38.243639,38.744548
38.912922,38.184499
38.007371,39.957182
38.709007,40.337169
38.774137,40.235024
39.027362,40.121778
38.974249,39.084677
39.081964,39.536097
39.037040,41.205131
38.337581,41.210493
39.043916,40.802832
38.416222,39.917083
37.828730,39.916241
38.754486,39.703538
37.787662,41.024721
37.892473,39.933045
39.107395,41.242100
38.412014,41.213681
38.483181,41.074172
38.040585,41.540581
37.776886,40.870652
38.905770,40.791093
39.155645,41.192678
39.096881,41.395085
38.393374,41.536628
38.661429,42.109828
38.327408,42.752123
38.338266,41.974745
38.906903,42.811113
38.167106,42.344573
39.278608,42.202346
37.968462,43.020004
38.204653,43.052882
37.822037,44.117446
38.763826,42.970658
37.899022,43.973249
39.099218,43.957512
37.837199,44.104590
37.853267,44.287745
37.682445,43.970126
38.515019,44.388610
39.046821,44.878880
39.186525,45.070787
38.563000,44.339894
38.428392,45.251314
37.785467,45.097303
39.405547,44.423292
38.177608,45.281519
38.219571,44.751925
38.121712,45.502604
38.986762,45.982724
38.673904,45.506166
38.015017,46.076458
38.293411,45.078244
38.618050,47.380788
38.747943,46.135665
37.982951,46.517222
39.236906,46.023249
38.140562,47.653085
38.001514,48.962270
38.809967,48.812455
37.540449,48.285287
37.987994,50.219249
39.245025,49.862798
39.057007,50.510476
38.241644,49.566228
39.282259,52.073771
38.841169,53.387751
39.339831,53.770966
38.124248,55.349420
38.833487,55.447914
38.730347,55.656115
38.388609,56.649092
37.991364,56.919883
38.276646,57.749738
37.654526,57.440982
38.400030,57.872147
37.727503,59.687674
38.925513,59.726783
38.773644,60.414818
40.227798,24.889936
40.259008,24.224436
39.707138,25.716092
38.620124,28.215004
39.019691,28.010878
39.905995,29.412101
40.353266,30.011442
40.256093,29.821009
39.176665,29.587518
38.665524,29.650496
39.972941,30.123378
39.615464,31.176898
39.183975,31.281260
39.490536,29.772244
40.061372,31.231285
39.113346,29.720558
38.804268,31.966318
40.022600,32.257042
38.983358,32.924911
39.985493,32.362390
39.684106,32.752457
39.708830,32.043561
40.338999,33.010553
40.205809,33.121012
39.845636,33.100668
39.280314,32.736797
40.207425,33.707375
39.096493,33.899779
40.278113,34.088153
38.876280,33.723542
39.440320,33.124637
38.748863,33.639246
40.027047,33.812220
38.917317,33.884595
39.734510,34.106720
39.095763,33.582276
39.413012,32.721916
38.635038,34.764627
39.654489,33.983160
39.149366,34.409060
38.671722,35.593516
38.946783,34.669240
39.368675,35.606842
39.329410,36.561715
40.055043,36.786692
40.177871,36.856942
40.324096,36.695205
39.542994,38.290930
39.486231,37.059894
39.715003,37.949580
39.606040,38.034087
38.833543,37.603324
39.848040,38.266529
40.434888,37.641438
39.682613,37.682522
38.646268,38.452552
39.591683,38.203069
38.649250,38.253576
40.307994,38.647932
39.152262,38.846529
38.943505,39.059560
39.544799,40.364711
38.801225,39.576157
38.810642,39.040096
39.573192,39.561975
39.534951,41.111427
39.703754,40.432050
38.660623,40.530542
39.100186,39.963780
39.880744,41.283098
39.516015,40.922264
40.038758,40.583169
39.046653,42.032180
39.603211,41.370259
39.495838,41.526465
39.960090,41.876655
39.512268,40.690921
40.155207,41.890678
39.585730,40.974223
39.280895,41.856120
38.760834,41.775038
39.659617,41.822448
38.821356,42.593579
39.419517,42.924380
40.068086,43.902144
39.585645,42.633557
38.510643,43.487163
40.059703,43.559109
40.451070,43.494877
39.293549,44.570378
40.055425,44.774886
39.919817,43.866699
39.488913,44.521250
38.905064,45.106048
39.442572,44.929103
39.242058,45.324269
40.011936,45.967991
40.017222,44.814673
39.618761,45.866724
39.328836,45.954961
38.859827,45.182582
39.892030,45.209747
39.102998,44.872929
39.949539,44.640182
39.717884,45.163741
40.304834,45.153050
40.250993,45.906982
38.945675,44.855457
39.050590,45.961007
39.576576,46.192753
38.808272,45.822721
40.348510,47.104611
40.206700,47.176889
38.907114,46.978630
39.299350,46.685394
39.234843,47.043050
39.844078,47.969971
39.760908,48.165695
39.591506,50.037187
39.406342,50.100859
39.429992,48.875512
39.190006,49.205853
39.497711,49.471786
38.659266,51.486728
39.335961,51.932254
39.746164,50.872030
39.030081,53.114358
39.951981,51.662309
38.848534,52.501108
39.156347,52.424452
39.269919,54.419060
39.542256,54.994939
39.195865,56.459773
40.083128,57.077307
39.675100,55.517613
39.045383,55.955298
39.785882,55.906526
39.133878,57.678903
39.811746,57.416433
39.895290,59.212791
39.800899,57.956024
40.401372,59.185651
39.726502,60.384332
40.277555,60.030709
40.121253,61.081055
39.550537,62.413948
39.636825,61.906832
40.083569,61.495993
40.878447,24.666704
39.669381,24.779193
40.845649,23.871994
40.157712,25.772029
41.051645,26.185621
40.150075,26.848281
39.663969,26.816762
39.817967,26.885104
40.706044,27.627550
41.082723,28.782120
40.559642,29.367573
40.501524,27.958128
40.138049,29.188199
40.782746,29.955665
40.702861,29.629657
40.752837,29.919380
41.477091,31.579229
40.588108,30.567373
39.891613,31.667636
40.987258,31.585382
41.309977,31.198550
39.679094,31.369763
40.011499,32.613878
40.688235,33.310574
41.137016,31.897906
41.462970,32.658465
40.113091,31.923180
40.218592,31.797777
40.312218,31.648238
40.695583,34.393760
40.530214,32.772413
39.916466,33.049267
40.347857,33.052063
40.294826,34.380532
40.842451,34.384041
39.578702,34.745189
39.895491,34.310591
40.810490,34.252635
39.623569,34.677381
40.842790,34.059338
41.279272,36.076664
41.424776,35.387814
41.260203,34.855461
40.552046,34.726238
40.116466,35.992213
40.691911,36.833971
40.661622,37.210318
39.615603,36.089940
39.800709,37.349217
40.089340,37.330595
40.405966,37.711627
41.128257,37.378848
41.409273,37.458363
39.625236,38.124040
41.079488,39.166764
40.879311,37.804821
40.409815,39.239644
41.060401,38.396179
40.239033,39.377298
40.836244,39.330227
41.242577,38.667174
41.129699,38.797992
39.983366,39.253215
40.261192,39.121216
40.017764,39.977164
40.831280,41.025123
40.369771,41.054126
40.464455,40.296282
39.975211,40.123546
39.705209,40.456848
40.425341,39.809181
40.414504,40.892264
41.332981,41.105579
40.475684,41.669793
40.873027,40.964712
40.870315,42.405368
40.401092,41.527745
41.345247,41.705024
40.469611,40.977699
40.195956,42.387343
40.291781,41.565565
41.462466,42.508487
41.096206,42.191610
40.009316,43.331836
41.278088,42.867867
39.659734,42.969555
40.204529,41.559610
40.478815,44.319750
39.584287,43.540603
40.564272,44.397960
41.286665,43.998013
40.484666,44.850751
41.112986,44.085123
40.516286,45.193120
41.007184,44.850747
41.093259,44.031248
39.616091,44.144811
40.916978,44.595489
41.276674,45.822601
40.536915,44.857868
40.793079,44.694709
39.944876,45.772777
41.462134,45.759891
40.196100,45.185180
40.566045,47.477518
39.873974,45.864719
40.920123,46.346847
40.489170,46.939272
39.694365,46.443631
41.090483,47.127866
40.648489,48.393499
40.916257,47.844473
40.720790,47.809104
39.616450,47.579295
39.971420,48.023280
41.352374,47.182211
39.961331,48.301259
39.916311,47.714588
40.916459,49.128315
40.623628,49.054246
40.574220,47.517756
40.093868,48.749250
40.585746,50.340014
40.846703,49.119096
40.219858,51.174485
40.857599,51.049769
40.369628,49.601907
40.620774,49.901471
41.077760,51.224003
39.916421,49.870086
40.854401,51.099105
41.087037,51.350304
41.147012,51.893948
40.601806,52.363261
40.743743,53.278784
41.160877,53.091254
41.311109,52.045834
39.920102,52.887888
41.027819,51.850462
39.942732,52.584742
40.383160,54.429933
40.289487,52.549503
39.945270,55.049351
39.978519,55.727295
39.850978,55.683606
40.888013,57.344522
40.297325,56.517156
41.097735,57.789331
39.531256,57.453376
40.766205,57.568198
40.167602,59.342073
40.558371,57.551641
40.606400,60.266837
40.630611,60.163423
39.632694,60.484018
40.173428,59.953827
41.715586,23.983922
41.376546,27.053145
41.239808,26.621323
40.936291,27.722024
41.316281,27.964935
41.595081,28.681504
40.970397,28.929661
41.818800,29.232802
40.907982,28.795985
41.397414,30.259677
41.431791,29.536623
41.473380,31.121925
42.306417,31.662032
42.157107,31.064535
41.880718,31.601061
41.117642,31.648209
41.107815,31.155832
41.345938,31.818819
40.804020,33.167602
40.814951,32.628220
41.158619,32.916903
41.064234,32.463568
41.459441,33.467319
41.393198,34.221255
40.950673,33.188084
40.920783,33.439454
41.391170,32.814572
41.925337,32.887314
41.425066,34.184982
40.858217,32.820457
41.296523,33.524051
40.658116,34.041145
41.290942,36.177137
41.839630,36.171500
40.531814,35.619299
40.884453,35.785859
42.225037,35.963921
40.785472,37.158805
40.536348,37.423387
41.332597,36.659674
42.398492,37.624019
40.631289,37.241200
41.882351,37.083390
41.723724,39.143016
42.404952,38.740717
41.482844,37.528502
41.895380,38.619698
41.031519,38.922966
41.072517,38.488217
40.781208,38.169625
40.937002,40.239091
41.197744,38.857137
41.738834,39.599613
41.752437,39.764552
41.173385,39.364803
41.845666,40.066013
41.084308,38.926258
41.293141,39.716711
41.028204,39.965069
41.473044,38.740178
41.836572,41.179993
41.961748,40.803564
42.264512,40.383544
41.627048,39.817001
41.591273,40.994017
40.950589,40.878498
41.837129,41.057820
41.133869,40.681174
41.781864,41.286136
41.761862,41.024749
42.234662,40.957150
42.341131,41.960283
41.666631,42.502738
40.778314,42.928743
41.686701,42.106016
41.459848,42.407698
41.969718,42.973133
41.033990,42.962110
42.331444,42.607960
40.992301,42.823978
41.066169,42.146158
40.752015,43.135143
41.141767,44.201764
41.014065,43.991782
40.844431,43.496046
41.642495,42.775474
42.294606,43.334304
41.354514,43.673456
41.067365,43.869522
42.101295,44.332209
41.656735,44.722167
42.178210,44.013380
41.082916,44.125697
40.681042,44.048163
41.512723,45.063007
41.991495,45.711048
41.991524,46.082589
41.525055,45.630246
41.217154,46.036485
40.795521,44.818151
41.824780,45.007526
42.011187,44.745720
41.662611,44.998510
42.359642,45.049092
41.676927,46.867993
41.433473,46.722574
42.023336,45.980670
42.197859,46.158385
41.861257,48.094352
41.371296,48.388946
42.047863,48.034216
41.080862,47.402762
41.778555,48.694533
41.455447,48.364115
42.312167,48.386699
40.972816,50.099127
41.892392,49.845209
41.853219,49.557618
41.055080,49.579746
42.030238,49.785489
41.908264,49.880119
40.556050,49.358260
42.177267,49.968043
41.079200,50.876675
42.211216,50.453921
40.927409,50.375046
41.974246,50.993938
40.767564,50.788512
40.835585,50.174526
41.110676,49.883157
41.427089,51.420012
41.579610,51.367742
41.377414,51.118601
41.350460,51.478044
41.474689,51.564697
40.997584,53.207136
42.072107,51.699334
41.445062,53.471409
41.941300,53.829918
41.288715,53.096017
41.983456,53.985293
41.223253,54.077552
40.867125,54.509971
42.193463,54.634850
41.231881,56.897734
41.831432,57.870252
42.305724,58.303137
41.690161,57.723966
41.930057,58.234068
42.071255,59.538677
41.147514,60.145636
41.761189,60.821773
42.749962,22.688762
42.039505,22.617970
42.973918,24.787642
41.626755,24.856820
41.763454,24.471733
41.677814,25.719740
42.061639,26.081539
42.933614,25.728282
42.334050,25.338592
42.566390,26.661865
42.945004,26.114939
42.456542,26.894220
41.790432,25.898779
42.376056,28.386215
43.386247,27.480107
43.180802,27.458170
42.043829,28.329464
42.755469,29.202569
43.423681,28.182182
42.012556,28.050772
42.345063,28.066221
43.199686,30.191877
42.129590,28.732788
42.365821,29.801222
42.009651,30.028818
41.765291,30.423193
42.382418,30.932651
41.811960,32.059933
42.238524,32.176870
42.327123,32.070469
42.537729,30.638329
42.312605,31.971901
42.818716,31.158934
42.816659,32.897288
41.803336,33.230215
41.984981,32.714262
42.536799,33.942347
41.890788,32.995282
42.263782,34.060305
43.251518,33.513752
42.632595,34.120559
42.363099,34.043072
41.763080,34.423966
42.819282,34.398548
43.144624,34.904517
41.802639,34.857130
42.611032,34.404193
42.356853,34.748554
43.044212,33.724888
42.452172,35.175188
43.396278,34.593411
42.702785,33.605262
41.571505,35.568626
42.799650,34.777473
42.080614,35.797130
43.261898,34.891697
42.850936,34.799979
42.452870,36.470615
41.845571,35.795397
42.334999,36.108957
42.242546,36.064688
42.222348,35.969855
43.473680,36.481729
42.173724,37.083103
42.034864,35.941493
43.495449,36.524891
42.189681,35.870495
42.565955,36.869033
41.831939,37.185429
42.267150,36.673179
43.071643,36.085484
42.887808,37.412785
42.574768,36.953140
42.653292,37.031644
43.236065,37.432100
42.413902,37.881069
42.117413,37.006396
42.391696,39.123257
41.862850,39.134299
42.344851,37.791528
42.126461,38.574611
42.561827,37.721069
41.882382,39.048787
42.677061,39.237701
42.332777,38.997400
41.539719,39.569273
42.582231,39.363254
42.298746,40.255068
42.314242,40.613056
43.129101,40.850036
43.292348,40.346844
42.651372,39.842358
43.053029,40.291769
43.301158,40.504659
43.315377,40.624357
43.124422,41.066130
42.676907,41.082832
42.430425,41.260070
42.562703,41.142701
42.434930,41.883774
43.160486,41.207101
42.940276,42.208169
42.356972,40.775489
42.657520,41.284445
41.982415,41.403918
42.196177,41.844335
42.227315,42.180529
42.456606,42.495261
43.303439,42.037392
42.479105,41.852692
42.448593,42.198830
43.006815,42.151208
42.370792,42.218696
42.305555,42.896775
42.322772,43.974462
41.810023,43.048404
42.367893,42.569995
41.546638,43.542480
42.350120,42.845641
41.891370,42.904102
42.469605,44.457448
43.306027,43.860142
42.619312,43.767828
42.601035,44.719339
43.349466,44.111904
41.707796,44.250649
43.391478,44.588253
43.079348,43.842001
42.503992,43.877337
42.155328,44.112358
42.241520,45.326714
42.702480,45.280054
42.925180,45.502349
42.516722,44.746397
42.194675,45.160855
43.321059,46.001541
42.658993,44.814818
42.261603,45.759633
42.084444,44.719454
42.083803,44.685918
42.209310,46.265488
43.003424,45.761021
42.535704,45.746166
42.161705,46.192252
42.367836,46.046044
42.856361,47.149269
42.279067,47.000253
42.181957,47.609595
42.375827,48.324427
43.293907,48.548459
41.703605,48.279969
41.576668,48.176823
42.608096,47.733088
42.222959,49.718145
42.762692,50.014035
42.545109,50.371604
42.521665,49.116447
41.653176,49.172053
41.606706,49.670913
42.348574,48.810102
42.177412,49.012276
42.412589,49.875169
42.933539,50.564431
42.289297,50.985502
42.221339,51.035638
42.518610,50.603804
41.823314,49.836826
43.064310,49.739385
42.375750,50.219705
43.290503,51.083899
42.806647,50.766613
41.684626,51.646316
42.017118,53.099367
42.964993,52.502416
42.047911,53.118113
41.997068,53.268373
41.713530,52.936970
43.100910,52.665824
42.739367,53.132926
43.257354,53.088899
41.969228,54.340672
43.129575,55.063199
43.203127,54.570014
42.262495,56.091680
42.454818,55.180219
42.264749,55.534208
43.004294,57.732951
41.829766,57.306876
42.642576,57.376484
43.211156,58.592648
42.513489,59.259164
43.342838,58.247017
42.256860,58.821831
43.330432,58.051805
42.180637,59.696185
42.746413,61.414773
42.876174,60.277490
42.716378,60.586700
43.896759,25.223692
42.571387,25.499409
44.147608,25.834725
44.162678,26.484715
42.868477,28.083188
44.155887,28.031219
44.040808,29.185147
43.759995,29.885133
43.184897,28.796101
43.037595,29.980970
42.648552,29.737795
42.903077,30.319409
44.286976,30.866453
43.728083,29.795236
43.416315,30.900351
43.688478,33.411957
44.242450,33.119440
42.973243,31.712733
43.858958,31.985341
43.414225,32.844855
43.509201,31.946170
44.030097,33.519428
43.514916,33.288844
43.015246,34.207979
43.894645,33.101534
44.060474,33.579094
43.083801,34.233085
44.149058,34.549364
43.094845,34.772904
43.811650,34.521466
42.923278,34.016380
42.787223,34.005247
43.398059,33.758664
42.534701,34.563278
44.157862,34.051034
43.360737,35.629649
44.479810,35.471421
43.648690,35.264289
43.648745,36.000285
43.061807,36.036355
43.985132,34.835905
44.478472,35.550194
43.524412,36.120762
43.190260,36.810885
42.786972,36.967890
43.546168,35.727109
44.281189,36.434620
43.460493,36.380907
43.856350,35.616640
42.907027,36.818692
42.827404,38.198564
44.136920,37.565668
42.513202,37.583990
43.763005,37.866001
43.849249,37.262108
43.800193,37.580002
43.847279,37.833738
43.941869,38.125436
43.958832,37.172828
42.876980,37.015735
43.110521,37.003737
42.518744,37.416166
43.426853,37.385937
43.589556,38.949218
43.642214,39.000606
43.505586,38.570680
43.920778,38.687171
43.779929,39.261227
43.869264,38.878918
42.859114,38.115268
43.812983,38.966169
43.726490,38.757255
42.955104,39.246893
44.266730,38.371870
43.851742,39.671897
43.479832,39.814829
44.248430,40.013222
44.379889,39.862647
44.236941,38.895975
44.425067,39.173012
43.774064,39.938176
44.049162,40.819840
43.541705,40.000925
43.723809,41.449365
43.452971,39.704983
43.441822,40.496431
43.334114,40.865772
43.862922,41.618926
42.597560,41.659728
42.745181,41.445445
42.673069,41.531524
42.937070,41.634008
43.182888,40.798659
43.053431,41.904384
44.034790,42.176544
43.142037,42.147721
44.082847,43.186833
43.789066,43.016868
43.890442,43.109037
44.182427,42.312171
42.982661,42.677060
43.350649,41.798350
43.999988,41.925144
42.761058,43.844720
42.817950,43.524495
43.478002,42.776435
42.826611,43.845924
43.049674,44.052275
44.307076,44.493700
43.471158,44.270852
44.285492,44.320244
44.386716,44.292374
43.281750,45.264603
43.731577,45.060221
43.118227,44.860402
43.974054,46.101317
43.357346,46.359788
43.046950,47.091593
44.152048,46.532473
43.078857,45.733134
43.610254,45.557048
43.485205,46.631298
42.900549,45.888730
44.050247,47.613624
43.653303,46.648293
42.759014,47.239441
43.946665,47.714053
43.282661,48.242705
43.308410,49.033014
43.495627,48.975825
43.229381,47.594726
43.084870,49.047689
43.634828,49.276730
44.111887,48.796683
43.238594,50.296233
43.736823,50.327213
43.394353,49.871903
43.514345,50.067905
43.153588,49.650917
