x,y
17.708496,49.571793
18.399412,51.538799
17.602095,50.748077
18.178168,52.105199
17.897870,50.925471
16.944173,51.762498
17.154269,52.248604
17.192352,52.136682
17.769953,52.905393
17.237640,53.749260
17.792392,53.523162
16.771576,53.877825
16.954938,54.937623
17.512307,54.933934
16.821567,57.346527
16.811632,57.399856
16.884424,58.316310
17.206797,57.570362
18.122530,58.354212
17.298348,58.262961
16.519784,59.618211
17.335028,59.661219
18.181598,59.626690
18.036828,59.948892
17.271664,60.230489
17.732982,61.234781
17.524272,60.566395
16.937434,60.886684
17.624862,59.654913
17.827074,60.772113
16.831118,61.326597
17.888436,63.280008
18.108175,63.502317
18.281971,63.554673
17.771995,64.609362
18.144253,31.676409
19.245392,32.578263
18.439733,32.494404
17.669365,35.999752
18.327001,37.266513
18.183842,36.583082
17.538371,38.313448
19.085892,38.696982
18.272229,37.894531
18.122056,39.598108
18.180520,40.881465
18.317880,40.540778
18.349514,41.550516
18.386516,42.737194
18.342374,44.659629
18.464356,45.056771
18.555903,46.479616
19.136032,45.156461
18.317819,45.462816
18.053675,49.326283
18.893896,48.691916
18.948999,51.309661
18.595045,52.044069
18.325394,51.532255
18.360642,51.192291
18.500556,51.461771
18.239553,52.662877
18.484366,52.897988
19.050367,52.906772
18.048769,55.178362
18.145172,55.163494
19.374719,55.094287
19.002025,55.887680
19.227357,55.733453
19.116829,56.940983
17.685976,56.855600
18.038359,57.094181
18.626789,56.620524
18.882646,57.114056
18.315932,58.070065
18.155242,56.842115
18.507221,59.028987
18.132800,59.412676
19.057278,58.351441
17.978223,59.253249
18.504814,58.086944
18.611178,59.236765
18.278153,58.847346
19.023963,60.007977
18.238285,58.650169
17.939358,59.480917
18.699171,60.366753
18.191004,60.615183
17.873920,60.717492
17.649511,60.193607
19.032228,61.623576
19.075209,61.051029
19.129579,62.055973
17.725919,62.229265
18.305362,62.556759
18.338049,63.225141
18.814009,62.866321
18.511743,62.300721
17.842137,63.830583
18.305834,63.849430
17.724914,63.928938
18.539884,65.635070
18.166056,65.867995
17.755317,65.277538
18.083490,67.102847
17.990251,66.614742
19.238057,67.467210
19.188227,68.807250
19.215180,68.213641
18.752741,68.146708
20.475849,30.371842
19.336248,31.791303
20.319988,33.371701
20.074361,33.414086
18.979175,34.004109
19.451700,34.956518
19.132793,36.236960
19.701698,34.980952
20.078445,35.892368
18.985155,35.731864
18.514191,36.408573
18.749494,37.989313
19.680956,37.214561
20.312325,37.783921
19.221775,38.316245
18.924266,39.188901
18.917668,39.839316
19.458468,39.878413
18.972242,43.322437
19.469721,43.522831
20.387429,44.155464
20.165009,44.411046
19.263200,45.317922
19.659813,45.592907
19.793809,45.965717
20.306205,45.626486
19.322756,46.314395
19.172000,47.353739
19.717549,47.405733
19.379379,46.526896
19.873103,47.041728
18.739604,47.603441
20.287726,48.635098
19.049017,48.284075
18.642778,49.119497
20.076573,49.259820
18.990715,50.290727
19.697540,50.314734
19.665748,52.522126
19.031506,52.911617
18.845828,52.812103
18.827132,52.117517
19.041804,52.914005
19.981800,55.336968
19.590450,54.977699
19.585186,55.075031
19.779504,57.199068
18.777674,56.854563
20.198266,56.063337
18.622637,56.869766
18.711982,57.029224
19.587179,57.158826
20.279093,58.037678
19.813918,57.551988
19.175636,58.609914
19.037191,59.639885
19.907375,60.047320
20.386208,59.352589
19.542615,59.716612
20.435978,59.152516
19.246185,61.432189
19.736730,60.163211
19.654465,61.413737
19.571736,60.459163
19.798067,61.665328
19.143994,61.403400
18.820701,61.252715
19.266041,61.550372
18.867653,61.864557
18.997404,61.538868
19.252924,62.358635
18.717440,63.940142
18.748291,63.949450
18.972405,63.277381
19.288963,63.702716
18.848778,64.876595
18.763632,64.893089
18.734137,65.049391
19.691655,65.696623
20.216377,69.051399
19.981665,69.034904
19.402029,68.709887
20.781860,29.856137
20.228945,31.808913
20.493292,32.513962
21.124472,33.936766
20.282071,35.052168
21.057655,35.041669
19.991322,34.457232
20.201967,35.257359
21.031461,34.615890
20.103382,35.054129
21.059168,36.273238
19.796929,36.039436
20.670235,36.024499
19.738882,37.163066
20.543440,36.894753
21.427412,37.329254
21.378187,38.366025
21.232434,37.854905
19.691609,38.318834
20.288443,37.994507
20.121197,40.158469
20.561431,38.864052
20.555304,41.254307
19.700215,40.626670
20.812985,42.219799
20.000248,41.635025
19.884016,42.112602
19.657593,42.613862
19.954295,43.199937
19.701711,43.787533
20.632035,44.253824
19.972461,44.132993
20.272618,43.382305
21.013700,43.826526
21.018268,44.261064
20.137457,44.413866
21.227584,45.184782
20.166608,45.404267
20.364673,45.511936
20.830092,47.125082
21.163398,46.948965
20.850251,47.001623
20.550616,46.015665
21.191907,47.634789
20.921267,48.294758
20.960553,48.410326
19.714701,48.964403
19.996977,49.147810
20.024572,49.601788
20.339605,51.165493
20.245663,52.387513
20.916358,51.004077
20.317390,52.206818
21.043602,53.049558
21.043972,54.773472
20.391845,54.344931
21.047161,55.118311
20.867489,55.351803
20.656933,56.266979
19.824972,55.760838
19.649547,55.618492
21.416368,56.156353
20.045259,57.006022
19.680802,57.472404
20.749414,57.184707
21.202234,57.996465
19.937288,58.109041
21.118027,58.180973
20.649187,58.541097
20.552295,57.842465
19.544135,59.229946
21.032401,59.962889
21.230107,60.063853
21.064998,60.579202
21.232830,59.911327
20.744047,60.419995
19.884000,60.465605
20.043505,61.064349
20.112143,61.411456
20.588619,61.585811
20.140110,62.136330
21.415381,63.180900
21.013934,63.500761
21.428719,63.690343
19.965122,63.439996
21.048546,63.051525
20.634408,62.818127
20.972629,64.943442
20.409171,65.260092
19.810856,65.219576
19.816508,65.745482
21.313881,66.003751
20.545263,65.042687
21.032737,66.499616
19.751711,67.141937
20.820194,67.184688
20.803727,30.130313
22.232783,30.143974
22.068521,31.261510
21.595601,33.894184
21.633911,33.855149
21.426981,33.154265
22.036730,34.033057
22.201778,35.152228
21.950081,36.215290
21.050534,37.178098
21.319308,35.982366
22.248537,38.105677
21.684495,37.311653
22.121108,36.972464
22.096779,37.355164
22.064069,37.961204
21.651420,38.945618
21.113086,39.341407
20.744800,40.134057
20.972753,40.841093
21.326285,39.964039
21.069262,40.308724
22.161865,40.198030
21.163201,42.435900
22.157762,41.984831
22.127164,42.683138
21.438070,42.095549
21.885221,43.287058
20.901702,44.180144
21.989288,44.869404
21.680987,45.098960
21.998738,45.776140
21.896189,46.337845
20.755619,45.986335
21.017993,46.142902
20.837989,46.971614
21.635082,46.072332
22.256357,47.720670
20.897019,47.971924
22.083630,46.872192
22.048547,48.519267
22.270057,48.146999
20.983784,49.340219
20.664356,49.827233
21.137034,48.879731
20.648401,50.422627
21.628122,50.665885
20.877232,49.776963
21.472058,51.716544
20.807167,50.879837
20.985025,52.013996
22.026230,50.839107
21.174197,52.354995
22.201352,51.901864
22.095549,53.052924
20.926567,52.531488
22.111107,55.045293
22.274498,54.249432
21.081406,53.916546
22.154817,54.754728
21.057544,56.005187
21.857175,56.143053
21.912267,56.545083
22.058226,56.870927
21.824190,56.970445
21.068605,57.159083
21.690233,57.393239
21.368350,57.943954
21.044270,57.187694
21.602456,56.622431
20.638072,57.610243
21.811732,57.184356
21.549044,58.372887
21.925309,59.096694
20.764721,58.934940
20.567029,59.289410
21.690139,58.791258
21.805763,60.153329
21.138450,61.241639
21.725144,60.150134
22.172377,61.194285
21.392930,60.749360
22.308519,61.023038
21.173168,61.116746
22.147642,61.166567
20.689939,62.108435
20.914847,61.890677
21.186643,63.286006
21.004235,64.107817
20.627830,63.618816
22.161581,64.875874
20.940967,63.834982
21.732784,65.343909
22.256651,65.905479
21.584959,66.020463
20.843140,66.839447
20.956608,65.711372
22.000810,67.785653
21.301771,66.816536
22.419341,67.345526
21.997662,68.217444
22.085075,68.298397
22.102926,67.720921
22.237519,68.102720
21.217599,70.152491
21.880533,27.188147
22.444770,29.514523
21.860472,29.748884
22.348770,30.064608
22.219114,31.872374
22.834247,34.328028
23.297324,34.497648
23.089014,33.854805
21.852899,35.397171
23.236745,35.852879
22.003476,35.893891
22.233966,34.624216
22.804677,35.796979
22.427288,36.828600
22.993104,37.068693
21.622523,36.090600
23.190637,36.008012
22.717384,36.632127
23.463223,38.461608
22.223872,39.537722
23.078419,39.522661
22.450158,40.111156
21.607529,39.815229
21.751328,40.374600
22.001585,40.771258
23.236097,40.515283
23.327048,41.192877
21.664488,41.378174
21.854667,42.988354
22.225941,41.920248
22.818965,43.387523
22.789711,42.879003
21.932517,43.291112
22.317363,43.418344
22.712792,44.209815
22.698770,43.605655
22.030973,45.346442
22.168934,45.147829
22.896219,45.646913
22.873693,45.532216
22.495181,46.891462
21.691698,46.325354
22.365919,46.527364
22.748093,45.608520
22.516101,46.761178
22.436851,46.180226
22.503797,47.242563
22.238186,45.572909
22.469295,46.155444
21.770039,49.063451
23.212803,48.086099
22.286658,48.824824
22.217312,48.909973
22.567991,49.399301
23.151311,50.006893
21.763056,49.968196
22.782398,50.418162
22.451657,52.064035
22.589461,51.527371
22.120841,53.008993
22.271245,52.255489
23.016678,52.787429
22.650099,52.965583
23.030564,53.428966
22.187064,53.087053
21.691734,53.424455
22.920761,54.724845
21.721382,54.501430
21.778051,54.772486
22.101395,54.716879
23.057774,55.677703
22.735779,55.108393
23.090862,56.102772
22.929175,54.874868
23.281376,56.061179
23.440917,56.188815
22.421978,56.305798
22.514967,57.146102
22.446093,57.955117
22.580314,57.098849
22.081476,57.711159
23.046180,57.235879
22.323187,56.594438
22.678397,59.213518
23.266072,58.076904
23.241756,58.605031
22.659821,57.562629
22.522452,57.688406
22.680022,58.135310
22.503645,58.485025
23.167650,59.378629
22.881930,60.371578
22.082500,59.878001
22.888454,59.991850
23.213658,61.164012
21.912705,59.820247
21.934309,60.053576
22.839142,60.570972
22.540748,60.874714
21.852045,60.096213
22.691870,61.436674
22.011457,60.946158
22.431868,61.075643
21.638404,62.298253
22.889777,62.962749
22.875527,62.924980
21.738971,61.953808
22.998739,62.140601
22.292125,63.546282
21.593302,63.686654
23.351078,63.218377
23.031911,63.922932
22.806477,64.231735
21.903012,63.670789
22.037769,63.390549
22.309375,65.998254
21.729108,65.206839
22.517193,65.924832
21.788438,66.290713
22.764808,65.624666
22.464288,66.783833
23.439322,67.786721
22.832865,67.727743
22.964599,67.914608
23.254886,69.023893
22.612741,68.147201
22.650235,68.692240
24.159978,27.218309
23.608987,28.767982
22.922535,29.062766
23.517957,28.726123
23.882492,31.171978
23.956562,30.062619
23.868212,29.867912
23.972567,31.825723
23.706687,30.580971
23.154169,31.177237
23.193908,32.611653
23.051579,32.286072
23.648388,33.588061
24.262714,33.365205
22.607298,33.770247
24.196326,33.135331
23.163057,33.560282
23.649165,33.668966
24.093045,33.897301
23.283626,33.770654
23.705656,35.470309
23.001585,34.873546
23.853497,36.300186
22.855626,36.140983
22.822246,35.956760
23.400789,36.538514
22.943496,36.839106
22.900207,35.925580
23.584235,36.559197
22.946338,36.916301
22.565312,38.768351
23.339363,38.385156
23.392530,39.130040
24.406981,39.233967
22.714230,39.717026
23.876094,38.702715
23.763327,41.310657
24.272611,40.038983
23.187187,39.960581
23.146759,41.773728
24.181519,41.251716
24.002047,42.164977
23.151039,42.322519
22.876973,42.461607
24.056110,42.430935
22.653281,44.024781
23.685815,43.973431
24.067208,44.119703
22.956347,42.725550
24.195522,44.716405
23.493935,45.273685
23.518792,44.308938
24.118684,44.206159
23.591914,44.300130
22.629432,44.907838
23.784256,44.098334
23.380357,44.435819
23.383532,45.281079
23.661205,45.410817
23.982189,46.202833
24.411812,45.128302
22.858796,45.997786
23.469593,45.202642
23.468490,47.117824
23.245762,46.465727
22.898750,47.295295
22.784882,47.831284
23.695893,46.758401
24.198430,47.454885
22.882388,47.102845
23.702229,48.452205
23.304342,48.144676
24.162933,49.102470
22.867983,48.671142
23.574384,47.661671
23.995109,48.985747
23.189278,49.587806
23.950782,49.314957
24.320831,49.458268
23.276156,50.611276
23.933269,49.818429
24.068361,51.788723
23.493134,51.803737
22.675236,52.967159
23.139591,52.852470
24.442778,53.356927
23.291209,52.566149
24.101479,52.849250
24.344932,53.004931
23.906687,53.778067
23.429384,55.110889
22.639687,54.283792
23.169874,54.797560
23.872328,53.657339
24.004994,54.231392
23.698567,55.013719
23.832096,53.865002
23.660925,54.157698
24.008076,53.745626
23.916356,55.729207
24.384418,55.257977
22.982705,55.943219
23.681922,56.214133
22.774602,55.418651
23.457926,55.860931
23.634991,55.093509
23.685860,56.068393
24.250705,56.561040
23.520757,56.086443
22.719249,56.897269
24.427887,56.654833
23.923335,56.104355
23.808415,56.325614
24.305601,56.568998
24.260286,56.890438
24.043316,56.996945
22.850059,57.636801
22.800661,56.888107
23.459839,57.580174
23.766267,56.696663
22.889337,56.835837
23.066070,58.908754
22.798702,58.455889
22.660551,58.224936
23.576875,58.580816
23.634825,59.315470
23.055910,58.822975
23.577749,59.308967
23.131566,60.071201
22.950576,59.765340
23.018718,60.749302
23.156200,59.573219
22.951277,59.762225
23.411478,60.225020
24.113605,61.221012
23.851086,61.368767
24.324420,61.201964
23.269969,61.702619
23.596614,61.777542
22.814560,62.214275
24.455761,62.318527
24.321418,63.155634
22.699486,63.808654
24.135279,64.988593
23.280948,67.385949
23.562178,68.397781
23.054754,69.342628
23.440708,69.080807
23.070811,71.150138
23.993909,25.295470
24.393236,28.930265
23.589945,29.720189
24.628559,28.918212
24.752179,29.982950
25.298297,30.219980
24.836203,31.225496
24.454282,31.531024
24.302255,30.637410
24.684091,33.143530
24.909372,33.164719
24.249928,31.972819
24.923829,32.742614
25.293331,32.328544
24.607236,32.214963
25.415434,32.469172
24.684613,34.328982
24.111529,34.350701
25.199460,33.149610
24.317822,32.659018
24.600146,33.727624
24.912986,34.639490
24.093451,33.895542
24.103695,34.223940
24.150827,34.965695
24.642293,33.908385
24.032628,33.769543
25.317847,35.148560
24.198208,36.083743
25.052543,36.341596
24.288153,37.248915
25.477919,36.637471
23.829468,37.181965
24.450266,35.577306
25.237400,36.745969
23.945011,36.490763
24.210128,36.853545
24.822685,36.777210
23.868023,37.737577
25.053153,36.850101
24.238572,37.338301
23.789472,38.571557
24.770091,38.215939
24.183893,40.338592
24.432370,40.343719
24.752707,39.685937
24.564322,40.795933
24.229012,40.191281
24.040024,40.689509
24.431185,41.287862
24.615593,41.815036
23.925269,40.683452
24.005456,41.601607
23.667639,41.504093
25.188236,41.976861
24.174725,42.119834
24.149631,43.042192
25.151305,43.552894
24.285128,43.912098
24.602105,44.305490
23.980057,44.180564
24.849648,43.584075
23.835108,43.231077
25.434479,44.534708
25.337063,44.733867
23.819681,44.018928
24.233373,44.700444
23.880190,46.069286
23.821183,44.831075
24.588118,45.415755
24.209210,45.374952
24.409524,44.751940
24.577606,46.214673
24.655102,46.280150
24.794703,45.080388
24.952160,46.240960
24.021587,45.681926
23.608263,46.789743
23.740826,47.131817
25.332161,47.409901
25.180532,46.953879
24.282241,47.157614
24.809716,46.638717
24.168846,49.155769
25.017667,48.251358
24.976978,48.573108
24.492667,47.851773
24.353761,48.211980
24.088561,49.063421
23.833859,49.161901
24.662569,49.837862
24.772328,51.444088
24.630232,51.042298
24.411357,51.350326
24.928069,50.993499
25.402298,52.416610
25.104282,51.914677
24.824453,51.708135
24.364746,53.390283
24.733539,53.036523
23.719804,52.400257
24.486433,53.116820
24.149881,51.833890
24.576236,51.771708
24.956932,51.974163
24.741180,52.071220
25.029435,53.309829
25.326652,53.483718
24.687817,53.147673
24.181501,53.331969
23.517595,54.517500
25.059940,54.877163
23.966431,54.173157
23.743686,55.637529
24.333952,56.085306
25.180419,55.835343
24.387353,55.307571
25.083750,55.621268
24.692929,57.076620
24.874749,57.302084
24.195102,56.715476
24.450894,56.365382
24.075186,57.653152
24.211678,57.252870
24.639249,58.473318
24.065040,58.181679
25.184595,58.731783
25.110976,58.218250
25.066823,60.044240
24.018976,61.290600
24.023971,59.728623
24.683419,60.529474
24.338982,60.336990
23.934483,59.828588
24.143644,61.174041
24.897549,60.511995
24.942549,60.659442
23.797733,61.065682
23.697961,61.854043
23.991694,62.056655
24.606277,62.130604
24.237827,62.892052
24.518197,62.896098
24.613092,62.791562
23.834294,63.905016
24.444506,64.888118
24.400410,66.439535
24.139267,66.995231
24.483930,66.732891
24.226689,65.836789
25.227307,68.143667
24.798872,69.953527
26.407742,24.220462
26.243376,26.930762
25.275182,27.043549
26.019652,27.849704
25.087825,28.315350
25.503887,29.377412
25.407706,29.559743
25.028537,29.493440
25.402592,30.082199
25.691037,28.600552
25.290298,29.758279
24.662778,29.152370
25.206790,30.848394
25.933204,30.783819
25.141692,32.165687
25.414492,31.157854
24.842636,31.887225
25.720028,31.746071
25.151471,33.311274
25.850957,32.676089
25.143764,33.374670
25.026848,32.095527
26.116832,32.885124
25.369132,32.446349
25.381468,31.905092
25.477863,34.335233
25.472004,34.333492
25.378941,33.103634
25.450610,34.983969
26.320416,34.074812
25.832555,34.923506
24.877779,34.719428
26.093682,35.168043
24.889785,35.090165
24.733440,35.656164
25.489669,35.245848
24.804510,35.390845
24.859348,34.873287
26.122515,36.019567
25.409229,36.468634
26.004548,36.070940
24.895271,35.835418
25.347839,36.908488
25.237627,36.857789
26.020048,37.952008
26.222160,36.929761
25.958787,37.813090
25.229859,38.065893
25.057364,37.828844
25.949919,38.321847
25.892495,38.772535
25.805632,38.397177
25.837064,38.975723
25.784985,38.861631
25.107306,39.504645
26.418432,39.874608
25.724713,39.686802
25.147067,39.891960
25.698171,39.575277
25.603318,40.923377
24.652579,42.030664
25.117001,41.797010
26.149810,43.185003
25.282775,43.215598
25.099393,43.983453
26.182618,43.731041
26.409813,43.156559
26.278326,44.022472
25.772931,45.254017
25.208238,43.925304
24.702924,44.359318
25.138324,45.411686
25.367528,43.624283
25.971191,43.802079
25.857007,45.352119
25.012046,45.661996
24.515861,46.392989
25.425423,47.331948
25.425774,47.286899
25.917338,48.387996
24.901006,49.263009
25.159061,49.413592
24.804408,48.789817
25.945718,48.461738
25.515011,49.029499
25.744932,49.796312
25.286400,49.780482
26.485413,49.481709
25.224639,50.419966
24.811216,49.135154
25.496217,50.114915
25.498230,49.846261
24.775467,49.915828
25.161212,51.054915
25.724949,51.046434
25.348728,52.264163
26.058391,52.261197
26.009266,52.242226
26.115249,53.761408
24.968448,53.801410
26.463785,53.580724
25.770344,53.077248
25.362301,54.224564
25.408929,54.232067
25.880300,55.206298
25.362304,54.962754
25.703131,54.489043
25.675327,54.516447
26.420997,54.816227
25.089337,55.294870
25.696944,55.405297
25.347125,54.216705
25.072529,55.934337
25.617555,56.356437
25.595737,55.039931
26.074073,54.806694
25.649585,56.154445
25.510458,54.823874
25.310925,54.760966
25.295849,55.821385
26.386435,56.860096
25.568449,56.509696
25.420964,57.013600
24.950444,55.818240
26.342546,56.326996
24.591213,57.437458
25.734459,57.443106
25.428843,58.179338
26.356566,57.110476
24.748886,57.299957
26.272528,57.714325
26.204997,57.703641
26.309430,58.928136
25.785738,57.908007
26.035569,57.946981
24.960165,58.155334
24.693122,59.173792
25.450298,59.492469
25.304025,59.615976
25.423503,59.770585
25.068686,60.254711
25.423523,58.956603
25.683832,59.969548
25.797855,60.709068
25.897216,60.782741
25.871648,60.277602
25.797524,59.652082
25.926927,61.248328
24.969935,62.201159
25.173303,63.352167
25.827234,62.193209
25.049861,62.114624
26.130144,64.524380
25.563135,65.754265
25.111061,67.226768
25.845970,67.873445
25.000500,72.258390
26.851174,24.613216
26.240941,23.668562
27.271438,24.791757
26.327798,24.460783
26.498811,24.572635
27.292774,25.961055
26.970032,27.024646
26.705513,29.146177
27.112890,28.372973
26.297536,29.226427
27.274822,28.080754
26.528475,30.222209
25.558366,30.384710
26.018716,31.344836
26.860543,31.081728
26.771637,32.051143
26.579736,31.388170
27.218567,31.062507
26.808506,32.016574
26.856617,31.977741
25.748446,33.114862
26.769074,32.878551
26.051949,31.877227
26.404854,31.640295
27.306412,32.219202
26.429254,33.225809
25.635947,32.438115
27.455583,33.310954
26.280372,33.747655
26.614849,33.378420
25.673286,33.593496
25.777032,33.257737
27.172430,34.178815
27.051073,33.694554
25.888757,34.424877
26.073959,34.084320
25.592724,34.831480
26.994960,34.779651
26.172033,34.098959
26.411267,35.245565
25.665865,35.826465
27.067895,35.491041
26.784034,35.622243
26.528148,35.735958
26.829082,35.372197
26.739747,35.396225
26.450892,35.049498
26.583932,35.176552
26.341306,36.299541
27.083815,36.593017
26.762574,36.389977
26.266406,36.370545
26.935881,36.762538
25.809444,37.346766
26.756491,37.262904
26.084655,39.134206
26.844585,38.140018
25.915083,39.218177
26.080939,37.856460
25.921919,38.889887
27.072069,39.101118
26.851559,40.021177
26.091453,40.221503
26.050623,41.071130
26.463814,41.375296
26.439379,39.959878
26.100974,40.461851
26.932366,39.998015
26.173213,40.288084
27.177076,39.982849
27.333247,41.396175
27.341213,41.418038
26.907607,41.283242
25.721101,41.405124
26.568819,42.020877
26.254634,42.904570
27.110344,42.832605
26.093277,43.107137
25.721411,42.633021
26.903694,43.209770
26.334301,44.357879
26.884777,42.631852
27.182448,43.182591
26.879581,43.891188
26.561318,45.334446
25.666991,44.607235
26.444021,45.404136
26.697882,44.584840
26.605425,44.519727
27.239965,45.139641
26.502261,45.945813
26.538349,47.148957
25.846690,45.885878
27.198906,46.273401
26.769868,46.563865
27.410031,46.166861
26.338318,46.815906
25.924280,47.197004
27.397782,46.722475
26.164877,47.251291
26.627794,47.661416
26.125648,47.856938
26.335347,48.144326
26.593000,49.125502
26.225355,47.830710
26.113567,48.082655
27.030026,48.733020
25.614668,48.412729
26.344700,47.992464
27.406399,49.539202
25.890134,48.979542
27.294320,48.908559
26.505402,48.509392
27.228385,49.781945
26.215860,50.161030
27.244161,51.097101
26.303954,50.622278
26.969158,52.053234
27.260505,51.903887
26.545222,51.501442
27.173652,51.457319
26.513590,51.804282
26.548058,51.849393
26.665605,51.232473
26.062785,51.960085
25.589635,52.726083
26.293523,52.712732
27.110933,52.832677
25.963803,53.754220
26.106117,52.951752
26.620636,53.702775
26.057165,52.735793
26.309232,53.194001
26.519341,54.005004
27.076293,55.119883
25.899705,55.123351
26.870882,54.669321
27.086650,55.058551
26.635383,54.977379
26.110362,55.558030
26.994809,56.063066
27.403832,55.184256
26.594996,56.482593
25.558858,56.453527
27.065617,57.109334
26.439337,55.724215
26.219181,57.251647
26.543447,56.962740
25.675007,57.422910
26.076768,57.507949
27.378591,57.086484
26.594296,57.765185
26.641466,57.684120
27.212268,58.083009
26.388191,57.537587
25.692238,58.949729
26.587504,58.245757
27.273485,58.024634
26.363080,59.380793
26.814374,60.272097
26.268124,59.273854
26.333511,60.241116
26.549873,60.207256
26.794639,60.298649
27.133402,58.927054
26.240859,60.034551
26.265026,60.008226
25.858077,60.673535
25.678595,61.728290
26.326482,61.311531
26.288408,60.972533
26.032259,60.937984
26.062955,61.748859
27.252036,63.109918
26.931123,61.882530
27.006576,62.883216
25.766502,62.608605
26.424811,62.617237
25.807985,63.958330
26.834918,63.632366
26.345400,63.911628
26.682267,64.975751
26.806760,66.030335
27.107177,66.579396
26.998806,66.891039
26.929891,23.189847
26.982929,22.602237
27.149873,24.821281
27.638516,24.807354
27.310668,26.312052
26.935572,27.507680
26.540254,27.681637
28.140680,27.665020
26.640912,28.994568
27.163939,29.018019
27.865412,27.684098
27.341316,28.091923
26.973223,29.213659
27.724078,29.255635
27.298505,30.311636
27.197743,30.308788
28.433058,29.265303
27.355635,31.315090
26.590640,31.849946
27.356337,31.969215
27.477562,32.004630
26.697546,31.741107
27.591679,32.041610
27.566676,30.512426
27.016291,32.061983
27.609270,31.705480
27.320305,32.611096
27.718132,33.235004
27.675594,35.297661
27.141217,34.926013
28.165750,33.845164
27.650618,33.554705
27.286477,34.571184
28.181349,34.832714
27.605339,35.691798
27.321314,36.486939
27.931513,36.017378
27.753209,36.673435
27.293859,35.686524
27.534033,36.108711
27.722110,36.344658
27.292693,36.526136
28.317988,37.556412
27.086646,37.820258
27.326991,37.892792
27.366602,38.254292
27.787190,38.386425
26.612842,37.870850
27.860242,37.501095
27.326490,37.290691
28.356956,38.403112
28.303270,38.929832
27.843964,38.820757
26.850995,38.248819
27.320963,39.889277
27.658354,39.889660
27.801359,39.442700
26.769676,40.085354
26.793703,39.059588
